Borough,Lat,Lng,name,lat,lng,category
Hillingdon,51.48423031527276,-0.09647669591553293,South London Gallery,51.47405194475679,-0.07957074872909771,Art Gallery
Hillingdon,51.48423031527276,-0.09647669591553293,Love Walk Cafe,51.47086901877433,-0.09286352926981543,Café
Hillingdon,51.48423031527276,-0.09647669591553293,"Vauxhall End, The Oval",51.483636475261676,-0.11629173733823076,Cricket Ground
Hillingdon,51.48423031527276,-0.09647669591553293,Crol & Co,51.49135025882412,-0.07527240785179135,Coffee Shop
Hillingdon,51.48423031527276,-0.09647669591553293,The Sun of Camberwell,51.470179501943925,-0.09484102850794211,Bar
Hillingdon,51.48423031527276,-0.09647669591553293,Machine Cycling Café/Bike Shop and Repairs,51.496474078664164,-0.08231034149098025,Bike Shop
Hillingdon,51.48423031527276,-0.09647669591553293,Bonnington Cafe,51.484719964681524,-0.12026581333310093,Café
Hillingdon,51.48423031527276,-0.09647669591553293,Sugar Pot,51.483788,-0.110945,Coffee Shop
Hillingdon,51.48423031527276,-0.09647669591553293,Fixation,51.48714504395787,-0.11613957435637025,Arts & Crafts Store
Hillingdon,51.48423031527276,-0.09647669591553293,The Crooked Well,51.47300427928027,-0.08974193866496116,Gastropub
Hillingdon,51.48423031527276,-0.09647669591553293,Sidecar Coffee Bar,51.492127774893426,-0.09901009760432411,Coffee Shop
Hillingdon,51.48423031527276,-0.09647669591553293,FM Mangal,51.47381963065321,-0.08940421137211664,Turkish Restaurant
Hillingdon,51.48423031527276,-0.09647669591553293,Prince of Wales,51.48801062775591,-0.10914240604214287,Pub
Hillingdon,51.48423031527276,-0.09647669591553293,Cafe Van Gogh,51.477608,-0.11257935,Café
Hillingdon,51.48423031527276,-0.09647669591553293,The Cinema Museum,51.49226018487264,-0.10522346046066254,Museum
Hillingdon,51.48423031527276,-0.09647669591553293,Vauxhall City Farm,51.48717776441197,-0.11916849258208446,Farm
Hillingdon,51.48423031527276,-0.09647669591553293,Tibetan Peace Garden,51.49386454423574,-0.10697632576777952,Garden
Hillingdon,51.48423031527276,-0.09647669591553293,Chatkhara,51.49288334517987,-0.09871762078900308,Indian Restaurant
Hillingdon,51.48423031527276,-0.09647669591553293,The Royal Vauxhall Tavern,51.485853,-0.121729,Gay Bar
Hillingdon,51.48423031527276,-0.09647669591553293,FWR Tyres,51.48674121277215,-0.1113438606262207,Motorcycle Shop
Hillingdon,51.48423031527276,-0.09647669591553293,Peckham Pelican,51.47426984704418,-0.07715952180623098,Bar
Hillingdon,51.48423031527276,-0.09647669591553293,Nandine,51.473923,-0.089614615,Middle Eastern Restaurant
